id,content,Task Id,label
6948,（中央社記者潘姿羽台北1日電）國際油價走跌，中油今天宣布2日凌晨零時起，汽、柴油價格各調降新台幣0.5及0.4元，開車族若打算加油，不妨再等等。武漢肺炎（COVID-19）疫情升溫，本週全球累計病例數超過4400萬人，市場憂心疫情嚴峻將拖累全球經濟復甦腳步，加上利比亞原油產出增加超出預期，均導致國際油價下跌。中油表示，國際油價走跌，本週調價指標7D3B週均價為每桶38.56美元，較前週41.49美元下跌2.93美元，新台幣兌美元匯率升值0.015元，國內油價依公式計算跌幅為5.69％。考量國際油價變動以及油價公式計算後，中油表示，2日起國內汽、柴油價格各調降0.5及0.4元，調整後的參考零售價格分別為92無鉛汽油每公升21.5元、95無鉛汽油每公升23.0元、98無鉛汽油每公升25.0元、超級柴油每公升18.9元。（編輯：鄭雪文）1091101,36,positive
6949,（中央社台北1日電）美國大選進入倒數計時階段，當地2019冠狀病毒疾病（COVID-19，武漢肺炎）疫情加劇，30日創下24小時內新增診逾10萬人的空前紀錄。數據顯示，美國現在每秒就有超過1人染疫。根據美國約翰霍普金斯大學（JohnsHopkinsUniversity）追蹤網站，截至台灣時間11月1日上午7時，全球至少119萬3070人死於2019冠狀病毒疾病，累計至少4591萬6151例確診。以下為全球各地過去24小時的疫情與相關發展：※亞洲●台灣指揮中心10月31日宣布新增1例來自印度的武漢肺炎境外移入病例，是本國籍60多歲男性，個案搭機時雖有適當防護，但11名外籍航空機組員均無特別防護，均列居家隔離對象。指揮中心統計，目前累計555例確診，分別為463例境外移入，55例本土病例，36例敦睦艦隊及1例不明。確診個案中7人死亡、515人解除隔離、33人住院隔離。●香港香港衛生防護中心10月31日公布，截至凌晨0時，香港新增3例確診個案，全部來自境外輸入。至目前為止，香港確診個案累計5323例。●中國中國山東近期在一批巴西進口冷凍豬肉外包裝上驗出COVID-19核酸陽性。這批肉品最早自9月下旬便已流入市面。包括安丘市、威海市文登區10月31日均發布通報，要求曾到流通市面的民眾主動報備。根據中國國家衛生健康委員會官方網站數據，截至10月30日24時，中國現有確診病例355例，累計死亡病例4634例，累計報告確診病例8萬5973例。●日本受疫情影響，日本政府為防疫實施邊境管制，不過世界頂尖樂團之一、奧地利維也納愛樂管弦樂團獲特別通融入境，預定11月到日本舉行公演。日本放送協會（NHK）10月31日報導，邀請維也納愛樂管弦樂團演出的日本三得利音樂廳宣布，維也納愛樂管弦樂團11月5至14日將在日本的北九州、大阪、川崎、東京舉行公演。根據NHK自行統計的數據，截至10月31日深夜23時59分，日本全境加上鑽石公主號郵輪共有10萬2166例確診病例；死亡病例部分，日本全境加上鑽石公主號共有1783例。●韓國韓國中央防疫對策本部通報，截至10月31日凌晨零時，確診感染新增127例，其中本土病例96例，累計病例達2萬6511例。韓聯社報導，韓國單日確診數連續4天破百例，在保持社交距離等防疫措施鬆綁下，群聚感染案例攀升。●菲律賓菲律賓衛生部10月31日通報，境內新增1803起確診病例及36起死亡病例，全國累計38萬729例確診、7221人染疫喪生。菲律賓是東南亞確診及死亡總數次高的國家，僅次於印尼。●馬來西亞馬來西亞衛生部今天通報，境內新增659起確診病例，確診總數來到3萬1548例。大馬10月31日沒有通報死亡病例，全國病逝總數仍維持249人。●印尼印尼衛生部網站10月31日公布，境內新增3143起確診病例，使得累計確診總數增至41萬88例。印尼還通報新增87起死亡病例，全國累計1萬3869人病歿。印尼目前是東南亞地區確診及死亡總數最高的國家。●新加坡受到網路購物趨勢及疫情衝擊，擁有超過160年歷史的新加坡本地百貨公司羅敏申（Robinsons）無預警宣布將結束營業，令不少人大感震驚。消息一出，許多民眾紛紛趕在最後一刻前往購物。新加坡迄今總確診病例達5萬8015例。●土耳其土耳其總統艾爾段（RecepTayyipErdogan）的發言人卡林（IbrahimKalin）、內政部長索魯（SuleymanSoylu）確診武漢肺炎。兩人與總統的工作關係十分密切。艾爾段依舊行程滿檔，健康狀況沒有出現異常跡象。衛生部10月31日晚間公布武漢肺炎疫情通報顯示，過去24小時新增2213名確診「病患」、75人死亡，累計「病患」數為37萬5367例、1萬252例病故。※歐洲●英國首相強生（BorisJohnson）10月31日宣布英格蘭將從11月5日開始實施禁足令，直到12月2日解禁。從11月5日凌晨零時起，除非出門上學、無法在家工作者出門工作（如建築工人）、運動、就醫、上超市購買食物與必要物品，照料他人等目的外，民眾應該盡可能待在家中。所有酒吧、餐廳必須關閉，僅有外帶。民眾僅能與不同家戶的民眾在室外見面，且一次僅限一人。英國衛生部10月31宣布，境內過去24小時新增2萬1915人染疫，累計確診攀升至101萬1660例，突破100萬大關；新增326人於確診感染28天內不治，累計病故增至4萬6555人，居歐洲國家之冠。●義大利義大利衛生部10月31表示，境內過去24小時新增3萬1758人確診感染2019冠狀病毒疾病，創下疫情爆發以來新高紀錄。義大利衛生部指出，境內累計確診攀升至67萬9430例。新增297人死於新型冠狀病毒相關疾病，較昨天的199人病故增加，累計染疫不治增至3萬8618人，在歐洲排名第2高，僅次於英國。●法國法國衛生部10月31日表示，過去24小時新增224人染疫不治，累計病故增至3萬6788人。此外，新增3萬5641人確診感染，累計確診攀升至136萬7625例，排名全球第5高，僅次於美國、印度、巴西和俄羅斯。●德國德國衛生當局10月31日公布，境內24小時內新增1萬9059人確診，累計51萬8753人染疫。隸屬德國聯邦衛生部、負責疾病控制及預防工作的羅伯特‧科赫研究所（RKI）數據顯示，新增103人染疫病故，染疫身亡人數達1萬452人。●波蘭波蘭10月31日通報，新增2萬1897起確診病例，創下單日新高。路透社報導，人口3800萬的波蘭迄今總確診病例達36萬2731例，死亡總數達5631例。波蘭衛生部通報，截至10月31日，境內染疫患者占1萬6144張床位、用1305個呼吸器；相較於前一天的1萬5444張床位、1254個呼吸器。波蘭憲法法庭上週做出幾乎完全禁止墮胎的裁決，引發國內大規模，但大致上和平的抗議行動。●俄羅斯俄羅斯10月31日新增1萬8140人感染，其中4952例病例集中在首都莫斯科。確診數累計為161萬8116人。衛生當局同時通報過去24小時新增334人身亡，總病故數為2萬7990人。●烏克蘭烏克蘭國家安全委員會10月31日表示，過去24小時新增8752人確診創下紀錄，高於前一天的8312人感染。累計確診人數達38萬7481人。●捷克捷克衛生部數據10月31日顯示，新增1萬3605人染疫、216人病故。總人口數1070萬的捷克，累計32萬3673人染疫與3078人病故。※美洲●美國美國30日創下24小時內新增逾10萬人確診的空前紀錄，超越前一天單日新增的9萬1000起確診病例。美國30日新增10萬233人染疫，打破疫情爆發以來的世界紀錄，也超越印度9月創下的單日新增9萬7894起確診病例。過去兩天通報的單日新增感染人數顯示，美國現在每秒就有超過1人染疫。距離11月3日美國大選倒數階段，疫情爆發迄今已奪走近23萬名美國人生命，勢必影響選情。●巴西巴西衛生部10月31日通報，境內確診病例過去24小時新增1萬8947例，確診病例累計達550多萬例，是全球疫情第3嚴重的國家，僅次於美國和印度。南美洲第一大經濟巴西迄今有15萬9884人染疫病故，病故總數為全球第2高，僅次於美國。（編輯：劉淑琴/核稿：蔡佳敏）1091101,36,negative
6950,特派專欄（中央社記者石秀娟雅加達1日專電）印尼10月初通過創造就業綜合法後抗爭不斷，似未對政府構成壓力。政府挾超強國會多數迅速立法，民間反對聲浪起不了作用，抗議又遭有心人士滋事擾亂，法案利弊待時間考驗。印尼國會10月5日以包裹立法制定創造就業綜合法，一次鬆綁81項法律中被視為不利投資的「障礙」，涉及投資、勞動權益、環境保護、土地取得等面向。印尼政府指稱這些變革將吸引大量外資，每年為年輕人創造290萬個就業機會。2019冠狀病毒疾病（COVID-19，武漢肺炎）疫情重擊經濟，救經濟被視為要務，但並非所有投資者都歡迎創造就業綜合法，凸顯這部法律的高度爭議。世界銀行（WorldBank）稱讚這部法律將讓印尼更有競爭力、更繁榮。國際貨幣基金（InternationalMonetaryFund）等35個全球投資機構憂心，環評機制弱化，中央收回開發案的決定權，經濟發展可能無法顧及永續性及包容性。印尼塞塔拉民主和平研究所（SetaraInstituteforDemocracyandPeace）副主席波那（BonarTigorNaipospos）接受中央社記者訪問時指出，完成這些相關法律修改原本需要2至3年的時間，但現在只花了100天。波那指出，印尼總統佐科威（JokoWidodo）在國會擁有7成的超強執政聯盟，這是印尼1998年民主化以來首見，現在可說是「寡頭統治」，這次立法只有2個小黨反對，民間反對的聲音沒有辦法在政治上表達，「非常挫折」。波那指出，民調顯示7成民眾不支持創造就業綜合法，佐科威明知不討好，仍強勢立法。因為印尼仍是中低收入國家，發展較泰國、馬來西亞等國落後，且正與越南、柬埔寨等國競爭外資，要提升經濟發展，必須趁此時做好準備。創造就業綜合法大幅降低勞動條件是這波抗議的焦點。印尼勞工民眾運動聯盟（Gebrak）發言人妮英（NiningElitos）指出，政府有責任建立讓勞工有穩定工作、獲最低薪資保障的環境，這項立法卻降低最低工資的計算方式，大幅放寬外包與契約工僱用，表示「政府將不再保護勞工」。妮英指出，勞工已經在許多城市舉行多次抗議，政府始終沒有改變態度，這是勞工為何憤怒、不信任政府的原因，「政府不再重視民主，不再重視人民的福利，不再重視平等，而是把投資者和寡頭統治者的利益放最優先」。以最低工資為例，印尼現行的勞動法規定，省級、縣市級政府制定各自的最低工資，特定產業別並可制定高於這個水準的最低工資。以最低工資相對高的西爪哇萬丹省（Banten）唐格朗市（Tangerang）為例，萬丹省最低工資246萬印尼盾（約新台幣4783元），唐格朗市是416萬印尼盾（新台幣8089元），特定產業別的最低工資最高約479萬印尼盾（約新台幣9314元）。創造就業綜合法取消縣市級及特定產業別的最低工資，只剩省級最低工資，微型或小型企業甚至可不適用最低工資。唐格朗市工會幹部多維（DwiPrabowo）說：「我們的訴求一再受到漠視，政府一再為這項立法辯護，不聽我們的心聲。」這次聲援工會的最主要團體是各地的大學生學生會。和過去一樣，許多次都因有群眾蓄意以石塊、竹棍等物品丟擲警方，遭警方以催淚瓦斯和水柱驅散，群眾到處縱火、破壞，導致抗議以騷亂結束。學生和工會在雅加達發起的多場遊行都因有意圖滋事的團體中途加入，主辦單位提早收場，以與挑釁者劃清界線。印尼全國大學生執行委員會（BEMSI）代表丹迪（Dendy）指出，很遺憾有人利用抗議場合挑釁，學生主張政府撤回創造就業綜合法，訴求單純，介入遊行製造挑釁者則「有很多動機」，遊行演變成騷亂，模糊遊行要表達的訴求。大學生阿力克席思（Aleksius）表示，印尼每次抗議遊行都會有人刻意介入，據他了解，這次有支持創造就業綜合法的團體動員人來挑釁。學生賈梅斯（JamesJunior）則說，是因政府一再漠視民眾聲音，抗議者才會有脫序的行為。印尼警方至今已逮補上千名滋事者，但仍未說明背後是否有組織介入。這波抗議尚未停歇，勞動部近日要求各省不要調高明年度最低工資，再添民間怒火，工會2日將到憲法法庭要求審視創造就業綜合法，預告繼續發動街頭抗議。根據世界銀行的報告，印尼的經商便利度在全球排第73，在東南亞排第6，佐科威宣示讓印尼擠進全球前40名。這項立法帶來改變的機會，也帶來更多挑戰。（編輯：黃自強）1091101,36,negative
6951,（中央社記者陳家倫河內1日專電）越南是台灣第2大境外學生來源地，為擴大生源，受疫情影響，駐越南代表處首度以線上方式舉行台灣高教展，尖峰時刻逾3000人同時在線。有學生留言，赴台念書品質好學費合理。「2020年線上台灣高等教育展」10月31日登場，儘管今年高教展受2019冠狀病毒疾病（COVID-19，武漢肺炎）影響改以線上進行，但盛況不減，共吸引49所台灣的大學報名參與，數量創歷史新高。高教展在越南、台灣兩地遠距進行，並以YouTube串流直播，讓錯過當天活動的學生事後仍可上網收看。不少學校為拉近與越南學生的距離，不僅以越南語簡報，還邀請在校就讀的越南學生分享心得。就讀中國醫藥大學的越南學生胡中錄（HoTrungLoc）在分享時說，台灣是除了美、日、歐外，越南學生的理想留學目的地。他在台灣學習一年，英文和專業能力大為進步，還從台灣人的身上學到仔細、敬業的工作態度。台灣高教展自越南時間早上7時30分（台灣時間8時30分）開始，線上展出的8個多小時裡，每小時均有超過1000名學生在線聽取簡報，總瀏覽人數逾6000名。尖峰時刻同時在線人數超過3450人。河內國家大學所屬外語大學大四學生阮德忠（NguyenDucTrung）留言表示，台灣教育品質好且學費合理，他參加線上教育展，為的就是多取得一些學校資訊，希望有機會到台灣攻讀旅遊專業。駐越南代表石瑞琦致詞時表示，英國泰晤士報2016年發表的世界大學學費排名，台灣與德國、瑞士、芬蘭及南非並列世界前5大學費合理國家，在台灣求學每年學費低於3000英鎊（約新台幣11萬1170元）。石瑞琦還說，只要認真學習，畢業後回到越南一定有很好的工作，因為越南有7萬多名台商，投資超過5000個計畫。期待疫情過後，2021年能有更多越南年輕人赴台學習。教育部國際及兩岸教育司長畢祖安說，民國109學年度（2020-2021）教育部提供64個台灣獎學金名額給越南學生來台攻讀學位，及38個華語文獎學金名額鼓勵越南學生來台研習華語文，教育部將持續推動台越高教交流合作。據2019年統計數據，越南赴台留學生達1萬7421名，是台灣第2大境外學生來源地，僅次於中國大陸。且越南赴台留學生近3年成長330％，其中約1萬人攻讀學位，其餘就讀華語等非學位課程。（編輯：郭中翰）1091101,36,positive
6952,2020美國大選（中央社記者江今葉華盛頓31日專電）今年的美國總統大選與其說是總統川普與民主黨候選人拜登對決，不如說是挺川普與反川普之戰，這從雙方競選策略大相徑庭可看出。疫情、經濟與種族平權則是今年選戰主軸。和尋求連任的川普在共和黨內所向無敵、一上任就展開連任準備不同，前副總統拜登（JoeBiden）一直到去年4月底才宣布參加民主黨初選，當時黨內已有19人表態。起步晚、競爭對手多，讓拜登與民主黨花了不少時間整合，直到今年4月初強力對手桑德斯（BernieSanders）退選後，拜登才出線，於8月獲得民主黨正式提名，角逐總統大位。儘管拜登在提名後獲得民主黨全力支持，但初選階段拜登並不受年輕選民支持，認為他已是過氣老人，也認為他的立場不夠進步。不過在對川普更反感的情況下，民主黨內最後仍整合成功，全面支持拜登。拜登陣營也不負眾望，選擇亞非裔、職場表現優異的聯邦參議員賀錦麗（KamalaHarris）出任副手，成功拉攏少數族裔與力爭女性平權的自由派選民。若是拜登能順利當選，賀錦麗將成為美國首位女性副總統，日後更有可能坐上總統大位。受到2019冠狀病毒疾病（COVID-19，武漢肺炎）影響，拜登與賀錦麗兩人在被提名後並未舉辦大型造勢活動，改以小型活動取代。相對川普近來一天連趕數場，場場人潮爆滿，拜登陣營顯得低調許多。這其中固然有疫情考量，但民主黨很清楚選民將票投給拜登，與其說是支持拜登團隊，更大因素來自對川普的反感，不如以逸待勞，減少己方出錯可能，也坐等川普自爆。今年的美國大選或許會是近年來造勢最不熱鬧，但投票率卻可能寫下歷史紀錄的一年。疫情影響加上選情緊繃，今年光是提前投票的人數就已創新高，至今已有9000多萬公民完成提前投票或通訊投票。除了投票率外，今年的媒體現象也是史上罕見。儘管雙方陣營與社會討論都將焦點聚焦在疫情、後疫情經濟發展與種族平權議題，但不論是保守派還是自由派媒體，討論的焦點幾乎都放在支持川普立場與反對川普政策上，一直到9月拜登獲正式提名後才開始在報導中加入拜登政見，川普獨占媒體鰲頭的怪異現象成為今年大選一大特色。民意調查的可信度則是4年前民主黨將白宮輸給川普後，媒體與社會不斷討論的焦點。特別是今年出現和4年前一樣、同樣是民主黨遙遙領先共和黨的預測結果，讓拜登支持者擔憂惡夢重演。雖然民調機構不斷說明已記取4年前的教訓，今年的民調操作已有大幅修正與調整，但4年前的傷痛與過去4年來的社會撕裂與混亂讓不少選民今年積極投票，期望自己手中這一票能將美國帶向美好未來，也推高今年的投票率。（編輯：郭中翰）1091101,36,negative
6953,（中央社記者何宏儒安卡拉1日專電）愛琴海規模7.0強震已造成土耳其、希臘共45人死亡、逾900人受傷。重災區土耳其第3大城伊茲米爾巿長索耶10月31日表示，仍有180人受困瓦礫堆下。土耳其災害與應變管理署（AFAD）於震後40小時最新一報災情通報中指出，強震造成的死亡人數增至43人，有896人受傷，並已出現至少812起餘震，其中40起規模超過4.0。半島電視台（AlJazeera）報導，希臘薩摩斯島（Samos）有2人罹難，至少19人受傷，強震摧毀當地至少7棟建物，近10棟成危樓。土耳其伊茲米爾巿長索耶（TuncSoyer）10月31日告訴美國福斯新聞頻道（FoxNews），搜救團隊仍在試圖營救受困瓦礫堆下的180人。當地時間10月30日下午2時51分發生的這起強震，震央在伊茲米爾省外海的愛琴海中。美國地質調查所（USGS）測報地震規模為7.0，震源深度10公里。不過AFAD的測報規模為6.6，震源深度為16.5公里。土耳其經濟正急劇下滑，2019冠狀病毒疾病（COVID-19，武漢肺炎）病例數近日再度攀升，政府奮力防範各種危機之際又遭逢強震襲擊，彷彿屋漏偏逢連夜雨，蒙受更嚴峻壓力。總統艾爾段（RecepTayyipErdogan）10月31日晚間視察伊茲米爾災區時表示，已自斷垣殘壁和瓦礫堆中救出103人。環境及城市化部長庫倫（MuratKurum）指出，伊茲米爾共有17棟建物全倒，正繼續對其中8棟展開搜救工作。他稍早指出，搜救團隊已經完成另外9棟全倒建物作業。爭取黃金72小時救援時間，當局投入逾5000名搜救人員、20隻搜救犬，繼續尋找生還者。衛生部長克扎（FahrettinKoca）10月31日指出，仍有243人住院治療中，住加護病房8人中，有3人情況危急。土耳其武漢肺炎病例數再度攀升之際卻發生震災，克扎指出，防疫和救災沒有誰先誰後的問題，「不該因為救災而向大流行屈服」。他敦促民眾防疫措施必須到位。克扎並表示，搜救團隊於震後23小時自瓦礫堆下救出一名母親和她的3個小孩，但她的另一個小孩罹難。夙怨甚深的兩個北大西洋公約組織（NATO）鄰國在這起地震中都受到嚴重衝擊。強震後，兩國領導人通電話，強調「站在一起」、「展現團結」。希臘總理米佐塔基斯（KyriakosMitsotakis）10月30日晚間發推文表示，已致電艾爾段並對衝擊兩國的強震造成生命損失表達哀悼。他寫道：「不論我們有什麼分歧，這是雙方人民必須站在一起的時候。」艾爾段稍後回推文說：「土耳其也一樣，一直都準備好了協助希臘療傷。」他強調：「兩個鄰國於艱難時刻展現團結，其價值更勝現實生活中的許多事。」土、希對東地中海大陸棚和當地潛在能源權利的主張重疊。土耳其地質考察船8月間開赴希臘、賽普勒斯和土耳其都聲稱擁有主權的水域進行探勘，安卡拉和雅典數週以來相持不下，區域緊張升高。直到發生這起災難性強震，雙方才罕見地相互表達善意。（編輯：黃自強）1091101,36,negative
6954,記者楊淨嵐∕台北報導國內油價要調降了，台灣中油公司宣布自2日凌晨零時起汽、柴油價格各調降0.5及0.4元，調整後的每公升參考零售價格分別為92無鉛汽油21.5元、95無鉛汽油23.0元、98無鉛汽油25.0元、超級柴油18.9元。實際零售價格，以各營業點公告為準。台灣中油指出，本週受全球COVID-19(武漢肺炎)病例累計超過4.400萬人及利比亞原油產出恢復迅速等因素影響，國際油價下跌。又指出，本週調價指標7D3B週均價為每桶38.56美元，較前週41.49美元下跌2.93美元，新臺幣兌美元匯率升值0.015元，國內油價依公式計算跌幅為5.69%。,36,positive
6955,（中央社記者王鴻國新北1日電）武漢肺炎期間隻身赴成都接回血友病童母子的呼吸治療師張莞爾今天獲新北市醫事服務貢獻獎。她表示，在專業經驗保護下，她當時單純以媽媽接小孩回家的心情執行接機任務。「新北市第9屆醫療公益獎及第8屆護理傑出獎聯合頒獎典禮」今天於新北市政府六樓大禮堂舉行。由市長侯友宜頒獎表揚25位醫師、醫事人員，以及45位護理人員。其中，在中央流行疫情指揮中心調度下，於2月24日完成到中國成都接血友病童母子返國的張莞爾也獲獎並接受表揚。她會後接受媒體聯訪表示，從SARS到2019冠狀病毒疾病（COVID-19，武漢肺炎），她相信在專業知識及經驗下是可以充分保護自己並執行醫護工作。她表示，工作30年，首先是護理師，後來才進修並轉任呼吸治療師，原先是在台北榮總工作，現在部立台北醫院工作。她說，當初接病童母子時，大家對新冠病毒疫情還不是很了解，當時接機時是全副武裝，綁得緊到幾乎沒有辦法呼吸，嚴謹態度才能讓她在後續的寶瓶星號上船檢疫及後來返國集中檢疫所等工作都能順利完成。她說，她不是不害怕新冠病毒，早在20年前在台北榮總工作時就面臨SARS的考驗，當時很年輕，也很害怕，但是累積了專業知識及經驗後，就能以更嚴謹態度面對新冠病毒疾病。畢竟SARS和COVID-19兩者間症狀還是有些差距的。她說，去成都接機的次日就是家中小朋友小學開學日，她請媽媽來家裡照顧小孩，但她執行任務後回到家已是隔天凌晨1時，讓等門的媽媽很不理解為何加班可以加到這麼晚。她表示，由於再來要到中央流行疫情指揮中心報告接機任務，在新聞很快就會披露下，她才向媽媽說明接機任務，也讓媽媽好驚訝及擔心。畢竟在SARS期間，學姐們的小孩就因父母醫護工作在學校被排擠，因此，「我希望我的小孩不要被人家剝奪就學權利」。她強調，當時單純以媽媽接小孩回家的心情執行任務，也為了避免因她的工作讓小孩在鄰居及學校受到排擠，儘管2月天氣還很冷，飛機上也有冷氣，但是她還是忍著全身是汗及不能上廁所的情形下，也要把防護衣包得緊緊的，因為，做好防護措施，才能保護自己及家人。侯友宜接受媒體聯訪時表示，今年疫情非常嚴峻，台灣能夠安全也得力於醫護人員全力貢獻跟付出，所以新北市特別表揚醫療公益獎以及護理傑出獎，感謝他們全心全力守護新北市民的健康。（編輯：方沛清）1091101,36,positive
6956,（中央社記者陳偉婷台北1日電）一名印尼移工在居家檢疫期間沒有回報疑似症狀，但後來確診武漢肺炎，疫調才發現曾流鼻水，自行服藥緩解。疫情指揮中心今天說，居檢未誠實告知身體狀況，會請衛生局依法處置。中央流行疫情指揮中心公布，新增3例武漢肺炎（2019冠狀病毒疾病，COVID-19）境外移入，其中2人為印尼籍從印尼入境，1人為台灣人，從美國入境。其中一名印尼個案為移工，10月14日來台工作，有入境前3天的自費採檢陰性證明，入境後與2名移工一同搭乘防疫計程車入住防疫旅館。個案在居家檢疫期間都回覆沒有疑似症狀。不過，個案10月29日檢疫期滿後，與另2名移工一同由仲介開車送到醫院自費採檢，今天確診。後續疫調發現，個案在檢疫期間曾出現流鼻水症狀，自行服用成藥後症狀緩解。接觸者的2名同行移工自費檢驗結果都為陰性，但2人當日晚間皆出現咳嗽、喉嚨痛症狀，目前已收治住院隔離檢驗中。疫情指揮中心發言人莊人祥說，此個案在居檢曾出現症狀，但沒有誠實告知，將請當地衛生局確認是移工還是仲介沒有誠實以告，也會請衛生局依法處置。（編輯：管中維）1091101,36,negative
6957,（中央社記者汪淑芬台北1日電）美國聯合航空今天復飛舊金山-台北客運航線，首班班機預定明天下午抵達桃園國際機場；首班台北-舊金山復飛班機，11月3日下午從桃園國際機場起飛。武漢肺炎（2019冠狀病毒疾病，COVID-19）疫情影響，聯合航空3月19日起停飛台灣，後來有部分航班以客機載貨方式飛行，今天起恢復客運航班，每週三班，舊金山每週三、五、日出發，台北每週二、五、日出發，仍使用波音777-300ER機型。根據聯合航空提供的班表，首班舊金山-台北復飛航班，美國時間11月1日上午11時從舊金山出發，台灣時間11月2日下午5時10分到台北；首班台北復飛舊金山航班，台灣時間11月3日下午1時10分起飛，美國時間11月3日上午8時20分到舊金山。聯合航空台灣分公司說，首班復航班機，舊金山-台北及台北-舊金山，載客率都達5成以上。（編輯：管中維）1091101,36,positive
6958,（中央社台北1日電）中國力推「內循環」，擴大內部消費以支撐經濟，擁有免稅購物政策的海南省，成為重要窗口。海南近日宣布，將每年舉辦「中國國際消費品博覽會」，希望激發大陸民眾更多消費力。「中國國際消費品博覽會」（消博會）是繼2018年上海舉辦首屆「中國國際進口博覽會」後，中國規劃的另一個定期性大型國際博覽會。首屆消博會將於明年5月7日至10日在海口市舉行。新華社報導，預計將海南建設為國際旅遊消費中心，首屆消博會展覽總面積10萬平方公尺，擬重點圍繞時尚生活、食品、汽車、電子、文化創意、旅居生活、醫療保健品等消費品類，邀請全球知名消費品品牌參與。今年7月，海南省推出離島旅客免稅購物新政，免稅額度由過去每人每年人民幣3萬元提高到10萬元（約新台幣12.8萬至42.6萬元），不限次數，且取消過去單件免稅不超8000元的規定。免稅品種增至45種，手機、酒等商品納入免稅範疇。到了10月「黃金週」，由於2019冠狀病毒疾病（COVID-19，武漢肺炎）疫情令出國旅遊受阻，留在國內消費成為中國民眾出遊唯一選擇。星島日報報導，以往大陸遊客在香港名店大排長龍的情景，改在海南上演。民眾在免稅店排隊搶購世界名牌，其中香水、化妝品最暢銷，手機、手錶、包包也大受歡迎。（編輯：翟思嘉/沈朋達）1091101,36,positive
6959,（中央社秘魯庫斯科31日綜合外電報導）巴葉斯原本是位赫赫有名的導遊，帶著世界領袖、流行歌手，甚至公主，遊覽曾為印加王國的秘魯各地，但受到武漢肺炎疫情影響，他現在只能自製冰淇淋販售維生。美聯社報導，巴葉斯（EfrainValles）曾是秘魯安地斯山（Andes）庫斯科（Cuzco）地區最炙手可熱的導遊，但現在秘魯飽受2019冠狀病毒疾病（COVID-19，武漢肺炎）疫情所苦，重創全國有130萬人從事的旅遊業。鄰近馬丘比丘（MachuPicchu）的庫斯科幾乎是靠國際旅遊業過活，但現在卻不得不對其近代史上最重大的危機低頭，超過22萬6000名靠做手工藝或當服務生、旅館員工、計程車司機維生的人，現在都陷入了經濟困境，商人們也說，他們流失了2/3的收入。巴葉斯表示：「我們從頭開始，做過去從沒想過會做的活動。」過去10年是巴葉斯的輝煌時代，2014年，他獲英國旅遊雜誌Wanderlust評選為世界最佳導遊，2016年秘魯政府請他擔任行銷大使，希望吸引更多國際遊客。他曾接待過英國女王伊麗莎白二世（QueenElizabethII）的孫女碧翠絲公主（PrincessBeatrice），世界銀行前總裁金墉（JimYongKim）、英國歌手紅髮艾德（EdSheeran）等人，也都曾接受他的導覽。但3月間疫情說來就來，當局實施的旅遊限制，讓庫斯科從一年有超過180萬國際遊客的旅遊勝地，變成跟鬼城沒兩樣。（譯者：鄭詩韻/核稿：陳政ㄧ）1091101,36,negative
